title,url,page_count,published_date,system,modified_date,price,softcover,hardcover,premium,pdf,color,product,Greg Stafford,number of authors,number of artists
Carcass Crawler: Issue Two,https://www.drivethrurpg.com/en/product/393210/carcass-crawler-issue-two,32.0,5/4/22,"Basic/BECMI or OD&D, Old-School Essentials","Apr 21, 2022",7.5,0,0,0,1,0,PDF,0,1,9
Tomb Robbers of the Crystal Frontier,https://www.drivethrurpg.com/en/product/357799/tomb-robbers-of-the-crystal-frontier,72.0,6/29/21,"Basic/BECMI or OD&D, Other OSR Games, Old-School Essentials","Oct 8, 2023",7.5,0,0,0,1,0,PDF,0,1,1
Tomb Robbers of the Crystal Frontier,https://www.drivethrurpg.com/en/product/357799/tomb-robbers-of-the-crystal-frontier,72.0,6/29/21,"Basic/BECMI or OD&D, Other OSR Games, Old-School Essentials","Oct 8, 2023",16.0,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,1,1
Tomb Robbers of the Crystal Frontier,https://www.drivethrurpg.com/en/product/357799/tomb-robbers-of-the-crystal-frontier,72.0,6/29/21,"Basic/BECMI or OD&D, Other OSR Games, Old-School Essentials","Oct 8, 2023",23.5,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,1,1
OLDSKULL Monstrous Folio 1,https://www.drivethrurpg.com/en/product/480708/oldskull-monstrous-folio-1,76.0,5/10/24,"Dungeons & Dragons, Old-School Essentials","May 10, 2024",2.99,0,0,0,1,0,PDF,0,1,1
Carcass Crawler: Issue One,https://www.drivethrurpg.com/en/product/367602/carcass-crawler-issue-one,32.0,8/23/21,"Basic/BECMI or OD&D, Old-School Essentials","Sep 10, 2021",7.5,0,0,0,1,0,PDF,0,1,7
One Page Dungeon Compendium: 2023 Edition,https://www.drivethrurpg.com/en/product/460710/one-page-dungeon-compendium-2023-edition,112.0,12/1/23,"Any system / system-agnostic, D&D-OGL","Dec 1, 2023",,0,0,0,1,0,PDF,0,1,1
Soulslike Roleplaying for 5E D&D,https://www.drivethrurpg.com/en/product/470888/soulslike-roleplaying-for-5e-d-d,14.0,2/19/24,5e-compatible,"Feb 19, 2024",3.99,0,0,0,1,0,PDF,0,1,3
Iskandar Player's Handbook 5E,https://www.drivethrurpg.com/en/product/427627/iskandar-player-s-handbook-5e,572.0,2/22/23,5e-compatible,"Feb 22, 2023",6.95,0,0,0,1,0,PDF,0,1,0
The Incandescent Grottoes,https://www.drivethrurpg.com/en/product/348878/the-incandescent-grottoes,48.0,3/3/21,"Basic/BECMI or OD&D, Old-School Essentials","Apr 11, 2023",7.5,0,0,0,1,0,PDF,0,1,3
Baptism of Fire Map of Poland,https://www.drivethrurpg.com/en/product/479323/baptism-of-fire-map-of-poland,3.0,4/30/24,"Any system / system-agnostic, Dungeons & Dragons, Old-School Revival (OSR)","Apr 30, 2024",,0,0,0,1,0,PDF,0,1,2
Cartography Collection November 2023,https://www.drivethrurpg.com/en/product/481671/cartography-collection-november-2023,16.0,5/19/24,"Classic D&D/AD&D, Labyrinth Lord","May 19, 2024",4.99,0,0,0,1,0,PDF,0,1,1
OS-TSRPG (Converting Modules from Early Editions of the World’s Most Popular RPG to TSRPG),https://www.drivethrurpg.com/en/product/446793/os-tsrpg-converting-modules-from-early-editions-of-the-world-s-most-popular-rpg-to-tsrpg,28.0,7/24/23,"Classic D&D/AD&D, Other systems, OSRIC, Labyrinth Lord, d20 System, Other OSR Games","Sep 27, 2023",3.99,0,0,0,1,0,PDF,0,2,2
Ultramodern5 REDUX (5th Edition),https://www.drivethrurpg.com/en/product/302992/ultramodern5-redux-5th-edition,410.0,2/9/20,5e-compatible,"Feb 20, 2024",19.99,0,0,0,1,0,Watermarked PDF,0,1,2
Ultramodern5 REDUX (5th Edition),https://www.drivethrurpg.com/en/product/302992/ultramodern5-redux-5th-edition,410.0,2/9/20,5e-compatible,"Feb 20, 2024",85.99,0,1,1,0,1,"Hardcover, Premium Color Book (8.5"" x 11"")",0,1,2
Ultramodern5 REDUX (5th Edition),https://www.drivethrurpg.com/en/product/302992/ultramodern5-redux-5th-edition,410.0,2/9/20,5e-compatible,"Feb 20, 2024",54.99,0,1,0,0,1,"Hardcover, Standard Color Book (8.5"" x 11"")",0,1,2
Ultramodern5 REDUX (5th Edition),https://www.drivethrurpg.com/en/product/302992/ultramodern5-redux-5th-edition,410.0,2/9/20,5e-compatible,"Feb 20, 2024",105.98,0,1,1,1,1,"PDF + Hardcover, Premium Color Book (8.5"" x 11"")",0,1,2
Ultramodern5 REDUX (5th Edition),https://www.drivethrurpg.com/en/product/302992/ultramodern5-redux-5th-edition,410.0,2/9/20,5e-compatible,"Feb 20, 2024",74.98,0,1,0,1,1,"PDF + Hardcover, Standard Color Book (8.5"" x 11"")",0,1,2
Fantastic Adventures: Ruins of the Grendleroot for 5e,https://www.drivethrurpg.com/en/product/296843/fantastic-adventures-ruins-of-the-grendleroot-for-5e,174.0,12/5/19,5e-compatible,"Apr 9, 2020",19.95,0,0,0,1,0,PDF,0,1,3
Fantastic Adventures: Ruins of the Grendleroot for 5e,https://www.drivethrurpg.com/en/product/296843/fantastic-adventures-ruins-of-the-grendleroot-for-5e,174.0,12/5/19,5e-compatible,"Apr 9, 2020",44.95,0,1,1,0,1,"Hardcover, Premium Color Book (8.5"" x 11"")",0,1,3
Fantastic Adventures: Ruins of the Grendleroot for 5e,https://www.drivethrurpg.com/en/product/296843/fantastic-adventures-ruins-of-the-grendleroot-for-5e,174.0,12/5/19,5e-compatible,"Apr 9, 2020",29.99,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,1,3
Fantastic Adventures: Ruins of the Grendleroot for 5e,https://www.drivethrurpg.com/en/product/296843/fantastic-adventures-ruins-of-the-grendleroot-for-5e,174.0,12/5/19,5e-compatible,"Apr 9, 2020",59.94,0,1,1,1,1,"PDF + Hardcover, Premium Color Book (8.5"" x 11"")",0,1,3
Fantastic Adventures: Ruins of the Grendleroot for 5e,https://www.drivethrurpg.com/en/product/296843/fantastic-adventures-ruins-of-the-grendleroot-for-5e,174.0,12/5/19,5e-compatible,"Apr 9, 2020",44.98,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,1,3
"Flee, Mortals!",https://www.drivethrurpg.com/en/product/454616/flee-mortals,393.0,10/11/23,5e-compatible,"Feb 20, 2024",39.99,0,0,0,1,0,PDF,0,2,3
Ruins of Symbaroum - The World of Symbaroum,https://www.drivethrurpg.com/en/product/464488/ruins-of-symbaroum-the-world-of-symbaroum,252.0,4/30/24,D&D-OGL,"May 1, 2024",24.99,0,0,0,1,0,Watermarked PDF,0,4,4
The Wagadu Chronicles: 7th Era,https://www.drivethrurpg.com/en/product/477575/the-wagadu-chronicles-7th-era,773.0,4/17/24,D&D-OGL,"Apr 17, 2024",29.99,0,0,0,1,0,PDF,0,11,1
Beyond the Wall and Other Adventures,https://www.drivethrurpg.com/en/product/113405/beyond-the-wall-and-other-adventures,153.0,4/10/13,"Classic D&D/AD&D, Dungeons & Dragons, Other OSR Games","Nov 18, 2014",7.99,0,0,0,0,0,ZIP File,0,2,4
Beyond the Wall and Other Adventures,https://www.drivethrurpg.com/en/product/113405/beyond-the-wall-and-other-adventures,153.0,4/10/13,"Classic D&D/AD&D, Dungeons & Dragons, Other OSR Games","Nov 18, 2014",40.99,0,1,1,0,1,"Hardcover, Premium Color Book (8.5"" x 11"")",0,2,4
Beyond the Wall and Other Adventures,https://www.drivethrurpg.com/en/product/113405/beyond-the-wall-and-other-adventures,153.0,4/10/13,"Classic D&D/AD&D, Dungeons & Dragons, Other OSR Games","Nov 18, 2014",29.99,0,1,0,0,1,"Hardcover, Standard Color Book (8.5"" x 11"")",0,2,4
Beyond the Wall and Other Adventures,https://www.drivethrurpg.com/en/product/113405/beyond-the-wall-and-other-adventures,153.0,4/10/13,"Classic D&D/AD&D, Dungeons & Dragons, Other OSR Games","Nov 18, 2014",48.98,0,1,1,1,1,"PDF + Hardcover, Premium Color Book (8.5"" x 11"")",0,2,4
Beyond the Wall and Other Adventures,https://www.drivethrurpg.com/en/product/113405/beyond-the-wall-and-other-adventures,153.0,4/10/13,"Classic D&D/AD&D, Dungeons & Dragons, Other OSR Games","Nov 18, 2014",37.98,0,1,0,1,1,"PDF + Hardcover, Standard Color Book (8.5"" x 11"")",0,2,4
Widowmakers,https://www.drivethrurpg.com/en/product/478899/widowmakers,9.0,4/26/24,5e-compatible,"Apr 26, 2024",1.99,0,0,0,1,0,Watermarked PDF,0,1,3
Dungeon Vault Magazine - No. 44 - D&D 5e + Shadowdark,https://www.drivethrurpg.com/en/product/476953/dungeon-vault-magazine-no-44-d-d-5e-shadowdark,41.0,4/8/24,"Any system / system-agnostic, 5e-compatible, Shadowdark RPG","Apr 8, 2024",6.95,0,0,0,1,0,PDF,0,1,2
Players Handbook (1e),https://www.drivethrurpg.com/en/product/17003/players-handbook-1e,128.0,7/7/15,"Classic D&D/AD&D, 1e (AD&D)","Nov 13, 2018",9.99,0,0,0,1,0,Watermarked PDF,0,1,2
Players Handbook (1e),https://www.drivethrurpg.com/en/product/17003/players-handbook-1e,128.0,7/7/15,"Classic D&D/AD&D, 1e (AD&D)","Nov 13, 2018",34.99,0,1,1,0,1,"Hardcover, Premium Color Book (8.5"" x 11"")",0,1,2
Players Handbook (1e),https://www.drivethrurpg.com/en/product/17003/players-handbook-1e,128.0,7/7/15,"Classic D&D/AD&D, 1e (AD&D)","Nov 13, 2018",19.99,0,1,0,0,1,"Hardcover, Standard Color Book (8.5"" x 11"")",0,1,2
Players Handbook (1e),https://www.drivethrurpg.com/en/product/17003/players-handbook-1e,128.0,7/7/15,"Classic D&D/AD&D, 1e (AD&D)","Nov 13, 2018",44.98,0,1,1,1,1,"PDF + Hardcover, Premium Color Book (8.5"" x 11"")",0,1,2
Players Handbook (1e),https://www.drivethrurpg.com/en/product/17003/players-handbook-1e,128.0,7/7/15,"Classic D&D/AD&D, 1e (AD&D)","Nov 13, 2018",29.98,0,1,0,1,1,"PDF + Hardcover, Standard Color Book (8.5"" x 11"")",0,1,2
5e Game Master Screen for Lazy GMs,https://www.drivethrurpg.com/en/product/460677/5e-game-master-screen-for-lazy-gms,4.0,12/4/23,5e-compatible,"Jan 4, 2024",4.95,0,0,0,1,0,PDF,0,1,2
Dungeon Vault Magazine - No. 45 - D&D 5e + Shadowdark,https://www.drivethrurpg.com/en/product/480100/dungeon-vault-magazine-no-45-d-d-5e-shadowdark,48.0,5/6/24,"Any system / system-agnostic, 5e-compatible, Shadowdark RPG","May 6, 2024",6.95,0,0,0,1,0,PDF,0,1,2
"Deck of Old-School Encounters Set Two, Systemless Fantasy RPG Cards",https://www.drivethrurpg.com/en/product/467392/deck-of-old-school-encounters-set-two-systemless-fantasy-rpg-cards,72.0,2/8/24,"Dungeons & Dragons, Old-School Revival (OSR)","Feb 22, 2024",4.95,0,0,0,1,0,PDF,0,1,0
"Deck of Old-School Encounters Set Two, Systemless Fantasy RPG Cards",https://www.drivethrurpg.com/en/product/467392/deck-of-old-school-encounters-set-two-systemless-fantasy-rpg-cards,72.0,2/8/24,"Dungeons & Dragons, Old-School Revival (OSR)","Feb 22, 2024",22.95,0,0,1,0,0,Premium US Poker Card(s) in Tuckbox,0,1,0
"Deck of Old-School Encounters Set Two, Systemless Fantasy RPG Cards",https://www.drivethrurpg.com/en/product/467392/deck-of-old-school-encounters-set-two-systemless-fantasy-rpg-cards,72.0,2/8/24,"Dungeons & Dragons, Old-School Revival (OSR)","Feb 22, 2024",27.9,0,0,1,1,0,PDF + Premium US Poker Card(s) in Tuckbox,0,1,0
The Isle of Pyade,https://www.drivethrurpg.com/en/product/470159/the-isle-of-pyade,70.0,4/12/24,"Basic/BECMI or OD&D, 5e-compatible, Swords & Wizardry","Mar 17, 2024",4.99,0,0,0,1,0,PDF,0,1,3
The Isle of Pyade,https://www.drivethrurpg.com/en/product/470159/the-isle-of-pyade,70.0,4/12/24,"Basic/BECMI or OD&D, 5e-compatible, Swords & Wizardry","Mar 17, 2024",9.99,1,0,0,0,1,"Softcover, Standard Color Book (5.5"" x 8.5"")",0,1,3
The Isle of Pyade,https://www.drivethrurpg.com/en/product/470159/the-isle-of-pyade,70.0,4/12/24,"Basic/BECMI or OD&D, 5e-compatible, Swords & Wizardry","Mar 17, 2024",14.99,0,1,0,0,1,"Hardcover, Standard Color Book (5.5"" x 8.5"")",0,1,3
The Isle of Pyade,https://www.drivethrurpg.com/en/product/470159/the-isle-of-pyade,70.0,4/12/24,"Basic/BECMI or OD&D, 5e-compatible, Swords & Wizardry","Mar 17, 2024",14.98,1,0,0,1,1,"PDF + Softcover, Standard Color Book (5.5"" x 8.5"")",0,1,3
The Isle of Pyade,https://www.drivethrurpg.com/en/product/470159/the-isle-of-pyade,70.0,4/12/24,"Basic/BECMI or OD&D, 5e-compatible, Swords & Wizardry","Mar 17, 2024",19.98,0,1,0,1,1,"PDF + Hardcover, Standard Color Book (5.5"" x 8.5"")",0,1,3
Level Up: Monstrous Menagerie (A5E),https://www.drivethrurpg.com/en/product/376472/level-up-monstrous-menagerie-a5e,535.0,12/12/21,"5e-compatible, Level Up: Advanced 5th Edition","Nov 26, 2021",24.99,0,0,0,1,0,PDF,0,1,0
Dungeon Master's Guide (1e),https://www.drivethrurpg.com/en/product/17004/dungeon-master-s-guide-1e,240.0,7/21/15,"Classic D&D/AD&D, 1e (AD&D)","Nov 13, 2018",9.99,0,0,0,1,0,Watermarked PDF,0,1,5
Dungeon Master's Guide (1e),https://www.drivethrurpg.com/en/product/17004/dungeon-master-s-guide-1e,240.0,7/21/15,"Classic D&D/AD&D, 1e (AD&D)","Nov 13, 2018",52.99,0,1,1,0,1,"Hardcover, Premium Color Book (8.5"" x 11"")",0,1,5
Dungeon Master's Guide (1e),https://www.drivethrurpg.com/en/product/17004/dungeon-master-s-guide-1e,240.0,7/21/15,"Classic D&D/AD&D, 1e (AD&D)","Nov 13, 2018",24.99,0,1,0,0,1,"Hardcover, Standard Color Book (8.5"" x 11"")",0,1,5
Dungeon Master's Guide (1e),https://www.drivethrurpg.com/en/product/17004/dungeon-master-s-guide-1e,240.0,7/21/15,"Classic D&D/AD&D, 1e (AD&D)","Nov 13, 2018",62.98,0,1,1,1,1,"PDF + Hardcover, Premium Color Book (8.5"" x 11"")",0,1,5
Dungeon Master's Guide (1e),https://www.drivethrurpg.com/en/product/17004/dungeon-master-s-guide-1e,240.0,7/21/15,"Classic D&D/AD&D, 1e (AD&D)","Nov 13, 2018",34.98,0,1,0,1,1,"PDF + Hardcover, Standard Color Book (8.5"" x 11"")",0,1,5
On Downtime and Demesnes (Basic D&D),https://www.drivethrurpg.com/en/product/297829/on-downtime-and-demesnes-basic-d-d,254.0,12/15/19,"Classic D&D/AD&D, Old-School Revival (OSR)","Dec 16, 2019",9.99,0,0,0,1,0,Watermarked PDF,0,6,2
On Downtime and Demesnes (Basic D&D),https://www.drivethrurpg.com/en/product/297829/on-downtime-and-demesnes-basic-d-d,254.0,12/15/19,"Classic D&D/AD&D, Old-School Revival (OSR)","Dec 16, 2019",19.99,1,0,0,0,0,"Softcover, B&W Book (5.827"" x 8.268"" (A5))",0,6,2
On Downtime and Demesnes (Basic D&D),https://www.drivethrurpg.com/en/product/297829/on-downtime-and-demesnes-basic-d-d,254.0,12/15/19,"Classic D&D/AD&D, Old-School Revival (OSR)","Dec 16, 2019",24.99,0,1,0,0,0,"Hardcover, B&W Book (5.827"" x 8.268"" (A5))",0,6,2
On Downtime and Demesnes (Basic D&D),https://www.drivethrurpg.com/en/product/297829/on-downtime-and-demesnes-basic-d-d,254.0,12/15/19,"Classic D&D/AD&D, Old-School Revival (OSR)","Dec 16, 2019",24.98,1,0,0,1,0,"PDF + Softcover, B&W Book (5.827"" x 8.268"" (A5))",0,6,2
On Downtime and Demesnes (Basic D&D),https://www.drivethrurpg.com/en/product/297829/on-downtime-and-demesnes-basic-d-d,254.0,12/15/19,"Classic D&D/AD&D, Old-School Revival (OSR)","Dec 16, 2019",29.98,0,1,0,1,0,"PDF + Hardcover, B&W Book (5.827"" x 8.268"" (A5))",0,6,2
"The Vault: Rules Compendium, Vol. 1",https://www.drivethrurpg.com/en/product/462956/the-vault-rules-compendium-vol-1,353.0,12/8/23,"D&D-OGL, Everyday Heroes","Dec 6, 2023",49.99,0,0,0,1,0,PDF,0,3,4
"The Vault: Rules Compendium, Vol. 1",https://www.drivethrurpg.com/en/product/462956/the-vault-rules-compendium-vol-1,353.0,12/8/23,"D&D-OGL, Everyday Heroes","Dec 6, 2023",49.99,0,1,0,0,1,"Hardcover, Standard Color Book (8.5"" x 11"")",0,3,4
"The Vault: Rules Compendium, Vol. 1",https://www.drivethrurpg.com/en/product/462956/the-vault-rules-compendium-vol-1,353.0,12/8/23,"D&D-OGL, Everyday Heroes","Dec 6, 2023",74.98,0,1,0,1,1,"PDF + Hardcover, Standard Color Book (8.5"" x 11"")",0,3,4
Through Sunken Lands and Other Adventures,https://www.drivethrurpg.com/en/product/340976/through-sunken-lands-and-other-adventures,218.0,12/23/20,"Classic D&D/AD&D, Other OSR Games","Jan 20, 2021",9.99,0,0,0,0,0,ZIP File,0,2,6
Through Sunken Lands and Other Adventures,https://www.drivethrurpg.com/en/product/340976/through-sunken-lands-and-other-adventures,218.0,12/23/20,"Classic D&D/AD&D, Other OSR Games","Jan 20, 2021",54.99,0,1,1,0,1,"Hardcover, Premium Color Book (8.5"" x 11"")",0,2,6
Through Sunken Lands and Other Adventures,https://www.drivethrurpg.com/en/product/340976/through-sunken-lands-and-other-adventures,218.0,12/23/20,"Classic D&D/AD&D, Other OSR Games","Jan 20, 2021",29.99,0,1,0,0,1,"Hardcover, Standard Color Book (8.5"" x 11"")",0,2,6
Through Sunken Lands and Other Adventures,https://www.drivethrurpg.com/en/product/340976/through-sunken-lands-and-other-adventures,218.0,12/23/20,"Classic D&D/AD&D, Other OSR Games","Jan 20, 2021",64.98,0,1,1,1,1,"PDF + Hardcover, Premium Color Book (8.5"" x 11"")",0,2,6
Through Sunken Lands and Other Adventures,https://www.drivethrurpg.com/en/product/340976/through-sunken-lands-and-other-adventures,218.0,12/23/20,"Classic D&D/AD&D, Other OSR Games","Jan 20, 2021",39.98,0,1,0,1,1,"PDF + Hardcover, Standard Color Book (8.5"" x 11"")",0,2,6
Amazing Encounters & Locations,https://www.drivethrurpg.com/en/product/474878/amazing-encounters-locations,252.0,4/27/24,Dungeons & Dragons,"Mar 20, 2024",24.99,0,0,0,1,0,PDF,0,5,6
Amazing Encounters & Locations,https://www.drivethrurpg.com/en/product/474878/amazing-encounters-locations,252.0,4/27/24,Dungeons & Dragons,"Mar 20, 2024",68.99,0,1,1,0,1,"Hardcover, Premium Color Book (8.5"" x 11"")",0,5,6
Amazing Encounters & Locations,https://www.drivethrurpg.com/en/product/474878/amazing-encounters-locations,252.0,4/27/24,Dungeons & Dragons,"Mar 20, 2024",45.99,0,1,0,0,1,"Hardcover, Standard Color Book (8.5"" x 11"")",0,5,6
Amazing Encounters & Locations,https://www.drivethrurpg.com/en/product/474878/amazing-encounters-locations,252.0,4/27/24,Dungeons & Dragons,"Mar 20, 2024",93.98,0,1,1,1,1,"PDF + Hardcover, Premium Color Book (8.5"" x 11"")",0,5,6
Amazing Encounters & Locations,https://www.drivethrurpg.com/en/product/474878/amazing-encounters-locations,252.0,4/27/24,Dungeons & Dragons,"Mar 20, 2024",70.98,0,1,0,1,1,"PDF + Hardcover, Standard Color Book (8.5"" x 11"")",0,5,6
Dragonix's Deadly Denizens (5e),https://www.drivethrurpg.com/en/product/441450/dragonix-s-deadly-denizens-5e,289.0,6/13/23,5e-compatible,"Jul 12, 2023",29.99,0,0,0,1,0,PDF,0,1,3
Dragonix's Deadly Denizens (5e),https://www.drivethrurpg.com/en/product/441450/dragonix-s-deadly-denizens-5e,289.0,6/13/23,5e-compatible,"Jul 12, 2023",69.99,0,1,1,0,1,"Hardcover, Premium Color Book (8.5"" x 11"")",0,1,3
Dragonix's Deadly Denizens (5e),https://www.drivethrurpg.com/en/product/441450/dragonix-s-deadly-denizens-5e,289.0,6/13/23,5e-compatible,"Jul 12, 2023",49.99,0,1,0,0,1,"Hardcover, Standard Color Book (8.5"" x 11"")",0,1,3
Dragonix's Deadly Denizens (5e),https://www.drivethrurpg.com/en/product/441450/dragonix-s-deadly-denizens-5e,289.0,6/13/23,5e-compatible,"Jul 12, 2023",99.98,0,1,1,1,1,"PDF + Hardcover, Premium Color Book (8.5"" x 11"")",0,1,3
Dragonix's Deadly Denizens (5e),https://www.drivethrurpg.com/en/product/441450/dragonix-s-deadly-denizens-5e,289.0,6/13/23,5e-compatible,"Jul 12, 2023",79.98,0,1,0,1,1,"PDF + Hardcover, Standard Color Book (8.5"" x 11"")",0,1,3
Book of Hexcrawl: Part 2,https://www.drivethrurpg.com/en/product/479168/book-of-hexcrawl-part-2,14.0,4/29/24,5e-compatible,"Apr 29, 2024",3.99,0,0,0,1,0,PDF,0,2,2
Bases & Businesses: 5e Rules Supplement,https://www.drivethrurpg.com/en/product/464217/bases-businesses-5e-rules-supplement,15.0,12/18/23,"Dungeons & Dragons, Old-School Revival (OSR)","Feb 19, 2024",4.99,0,0,0,1,0,Watermarked PDF,0,1,1
"A DM's Directory of Demiplanes, for Ampersand Fantasy Campaigns",https://www.drivethrurpg.com/en/product/476649/a-dm-s-directory-of-demiplanes-for-ampersand-fantasy-campaigns,,4/5/24,3.x/d20/OGL,"Apr 5, 2024",9.95,0,0,0,1,0,PDF,0,2,0
Loot Found on the Dungeon Floor (5E),https://www.drivethrurpg.com/en/product/457719/loot-found-on-the-dungeon-floor-5e,88.0,10/24/23,5e-compatible,"Oct 24, 2023",12.99,0,0,0,1,0,PDF,0,5,1
"Deck of Old-School Encounters, Systemless Fantasy RPG Cards",https://www.drivethrurpg.com/en/product/463489/deck-of-old-school-encounters-systemless-fantasy-rpg-cards,72.0,12/28/23,D&D-OGL,"Feb 22, 2024",4.95,0,0,0,1,0,PDF,0,1,0
"Deck of Old-School Encounters, Systemless Fantasy RPG Cards",https://www.drivethrurpg.com/en/product/463489/deck-of-old-school-encounters-systemless-fantasy-rpg-cards,72.0,12/28/23,D&D-OGL,"Feb 22, 2024",22.95,0,0,1,0,0,Premium US Poker Card(s) in Tuckbox,0,1,0
"Deck of Old-School Encounters, Systemless Fantasy RPG Cards",https://www.drivethrurpg.com/en/product/463489/deck-of-old-school-encounters-systemless-fantasy-rpg-cards,72.0,12/28/23,D&D-OGL,"Feb 22, 2024",27.9,0,0,1,1,0,PDF + Premium US Poker Card(s) in Tuckbox,0,1,0
"DM Yourselves - solo and GM-less roleplay for 5e, D&D and OSR adventures",https://www.drivethrurpg.com/en/product/385435/dm-yourselves-solo-and-gm-less-roleplay-for-5e-d-d-and-osr-adventures,88.0,2/4/22,"Dungeons & Dragons, Old-School Revival (OSR)","Feb 1, 2022",8.95,0,0,0,1,0,PDF,0,1,2
"Player's Handbook, Revised (2e)",https://www.drivethrurpg.com/en/product/16868/player-s-handbook-revised-2e,320.0,8/18/15,"Classic D&D/AD&D, 2e (AD&D)","Nov 13, 2018",9.99,0,0,0,1,0,Watermarked PDF,0,1,0
"Player's Handbook, Revised (2e)",https://www.drivethrurpg.com/en/product/16868/player-s-handbook-revised-2e,320.0,8/18/15,"Classic D&D/AD&D, 2e (AD&D)","Nov 13, 2018",21.0,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,1,0
"Player's Handbook, Revised (2e)",https://www.drivethrurpg.com/en/product/16868/player-s-handbook-revised-2e,320.0,8/18/15,"Classic D&D/AD&D, 2e (AD&D)","Nov 13, 2018",30.99,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,1,0
Adventures in Rokugan,https://www.drivethrurpg.com/en/product/380765/adventures-in-rokugan,424.0,8/5/22,D&D-OGL,"Sep 15, 2022",29.99,0,0,0,1,0,Watermarked PDF,0,0,0
Love After Death,https://www.drivethrurpg.com/en/product/481764/love-after-death,8.0,5/20/24,5e-compatible,"May 20, 2024",1.0,0,0,0,1,0,PDF,0,1,0
Planescape Campaign Setting (2e),https://www.drivethrurpg.com/en/product/17267/planescape-campaign-setting-2e,236.0,1/6/15,"Classic D&D/AD&D, 2e (AD&D)","Aug 22, 2023",14.99,0,0,0,1,0,PDF,0,1,3
Planescape Campaign Setting (2e),https://www.drivethrurpg.com/en/product/17267/planescape-campaign-setting-2e,236.0,1/6/15,"Classic D&D/AD&D, 2e (AD&D)","Aug 22, 2023",29.99,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,1,3
